The profile was derived from information on the Passenger Name Record and did not include factors such as race creed color or national origin,ကိုယ်ရေးအကျဉ်းကိုခရီးသည်အမည်မှတ်တမ်းရှိအချက်အလက်များကိုအခြေခံပြုစုထားပြီး၊လူမျိုး၊အယူဝါဒ၊အသားအရောင်သို့မဟုတ်မူရင်းတိုင်းပြည်ကဲ့သို့သောအကြောင်းအရာများမပါဝင်ခဲ့ပါ။
After 911 Motassadeq admitted to German authorities that Shehhi had asked him to handle matters in a way that would conceal Shehhis absence,၉၁၁နောက်ပိုင်းတွင်၊ရှန်းဟီမရှိခြင်းကိုဖုံးကွယ်မည့်နည်းလမ်းတစ်ခုဖြင့်ကိစ္စရပ်များကိုကိုင်တွယ်ဖြေရှင်းရန်ကသူ့အားတောင်းဆိုခဲ့ကြောင်းကဂျာမန်အာဏာပိုင်များထံဝန်ခံခဲ့သည်။
For the fire alarm see PANYNJ interview 10 June 16 2004 PANYNJ interview 7 June 2 2004,မီးအချက်ပြမှုအတွက်၊၂၀၀၄ခုနှစ်ဇွန်လ၁၆ရက်နေ့ပန်နီဂျေအင်တာဗျူး၁၀၊၂၀၀၄ခုနှစ်ဇွန်လ၂ရက်နေ့ပန်နီဂျေအင်တာဗျူး၇တို့ကိုကြည့်ပါ။
After the airspace reopened nine chartered flights with 160 people mostly Saudi nationals departed from the United States between September 14 and 24,လေပိုင်နက်ပြန်လည်ဖွင့်လှစ်ပြီးနောက်တွင်၊စင်းလုံးငှားလေယာဉ်ကိုးစင်းသည်လူ၁၆၀ဖြင့်၊အများစုမှာဆော်ဒီနိုင်ငံသားများဖြစ်ပြီး၊စက်တင်ဘာလ၁၄ရက်မှ၂၄ရက်အတွင်းအမေရိကန်ပြည်ထောင်စုမှထွက်ခွာခဲ့သည်။
Ajaj had entered the United States on a B2 tourist visa at New York City on September 9 1991,သည်၁၉၉၁ခုနှစ်စက်တင်ဘာလ၉ရက်နေ့တွင်နယူးယောက်မြို့ကိုဘီတူးခရီးသွားဗီဇာဖြင့်အမေရိကန်သို့ဝင်ရောက်ခဲ့သည်။
Civilians who called the Port Authority police desk located at 5 WTC were advised to leave if they could,၅တွင်ရှိသည့်ဆိပ်ကမ်းအာဏာပိုင်ရဲဌာနကိုဖုန်းခေါ်ခဲ့သောအရပ်သားများအားတက်နိုင်လျှင်ထွက်ခွာရန်အကြံပြုခဲ့သည်။
We ask every nation to join us,ကျွန်ုပ်တို့နဲ့ပူးပေါင်းဖို့နိုင်ငံတိုင်းကိုတောင်းဆိုပါတယ်။
They were positioned around the mezzanine lobby level of the North Tower directing civilians leaving stairwells A and C to evacuate down an escalator to the concourse,သူတို့သည်အရပ်သားများကိုနားနေဆောင်သို့စက်လှေကားမှဆင်းရန်လှေကားအေနှင့်စီမှထွက်ခွာရန်ညွှန်ကြားထားပြီးမြောက်ဘက်မျှော်စင်၏ထပ်ခိုးလော်ဘီတစ်ဝိုက်တွင်နေရာယူထားခဲ့သည်။
FBI report Flight 93 No Show Passengers from 91101 Sept 18 2001,အစီရင်ခံစာ၊၂၀၀၁ခုနှစ်စက်တင်ဘာလ၁၈ရက်၉၁၁၀၁မှဖလိုက်၉၃လေယဉ်ပေါ်မပါလာသူများခရီးသည်များ။
Rice and others recalled the President saying Im tired of swatting at flies,ယင်ကောင်တွေကိုရိုက်ရတာပင်ပန်းလာပြီလို့သမ္မတပြောနေတာကိုနဲ့အခြားသူတွေကပြန်ပြောပြတယ်။
For the delayed dispatch see FDNY records computeraided dispatch report alarm box 8087 Sept 11 2001 090300091002,နှောင့်နှေးသောပို့ဆောင်မှုအတွက်၊မှတ်တမ်း၊ကွန်ပျူတာအကူအညီပေးပို့သည့်အစီရင်ခံစာ၊အချက်ပေးသေတ္တာ၈၀၈၇၊၂၀၀၁ခုနှစ်စက်တင်ဘာလ၁၁ရက်၊၉နာရီ၃မိနစ်မှ၉နာရီ၁၀မိနစ်၂စက္ကန့်ကြားကိုကြည့်ပါ။
Mihdhar complained about life in the United States,သည်အမေရိကန်ပြည်ထောင်စုတွင်နေထိုင်ရသည့်ဘဝအကြောင်းကိုငြီးတွားခဲ့သည်။
Intelligence report 1996 Atef study on airplane hijacking operations Sept 26 2001,ထောက်လှမ်းရေးအစီရင်ခံစာ၊၂၀၀၁ခုနှစ်၊စက်တင်ဘာလ၂၆ရက်နေ့၊၁၉၉၆အာတေ့လေယာဉ်ပြန်ပေးဆွဲခြင်းစီမံကိန်းများ။
It also meant that there was a link between Khallad and Mihdhar making Mihdhar seem even more suspicious,နှင့်အကြားဆက်စပ်မှုရှိကြောင်းကိုလည်းဆိုလိုပြီး၊သည်ပို၍ပင်သံသယဖြစ်ဖွယ်ရှိပုံပေါ်စေခဲ့သည်။
For Ballingers warnings see Ed Ballinger interview Apr 14 2004,ဘယ်လ်လင်ဂျာ၏သတိပေးချက်များအတွက်၊၂၀၀၄ခုနှစ်ဧပြီလ၁၄ရက်နေ့ဘယ်လ်လင်ဂျာ၏အင်တာဗျူးကိုကြည့်ပါ။
In deputies meetings at the end of June Tenet was tasked to assess the prospects forTaliban cooperation with the United States on al Qaeda,ဇွန်လကုန်လက်ထောက်များ၏အစည်းအဝေးများတွင်၊အယ်လ်ကိုင်ဒါအပေါ်အမေရိကန်နှင့်တာလီဘန်တို့ပူးပေါင်းဆောင်ရွက်မှုအတွက်အလားအလာများကိုအကဲဖြတ်ရန်တဲနက်သည်တာဝန်ပေးခံခဲ့ရသည်။
In some ways joint work has gotten better and in some ways worse,အချို့သောနည်းလမ်းများတွင်ပူးပေါင်းလုပ်ဆောင်မှုသည်ပိုကောင်းလာပြီး၊အချို့သောနည်းလမ်းများတွင်ပိုဆိုးလာသည်။
Our borders and immigration system including law enforcement ought to send a message of welcome tolerance and justice to members of immigrant communities in the United States and in their countries of origin,တရားဥပဒေစိုးမိုးရေးအပါအဝင်ကျွန်ုပ်တို့၏နယ်နိမိတ်နှင့်လူဝင်မှုကြီးကြပ်ရေးစနစ်သည်အမေရိကန်ပြည်ထောင်စုနှင့်၎င်းတို့၏မူရင်းနိုင်ငံများရှိရွှေ့ပြောင်းအချေခြအသိုင်းအဝိုင်းမှသူများကိုကြိုဆိုမှု၊သည်းခံမှုနှင့်တရားမျှတမှုဆိုင်ရာသတင်းစကားပေးပို့သင့်ပါသည်။
The third party informed the police desk that the employees had previously received contrary advice from the FDNY which could only have come via 911,ဝန်ထမ်းများသည်၉၁၁မှတစ်ဆင့်သာရောက်ရှိလာနိုင်သောထံမှမတူသည့်အကြံဉာဏ်များကိုယခင်ကလက်ခံရရှိခဲ့ကြောင်း၊တတိယပါတီကရဲအရာရှိထံအကြောင်းကြားခဲ့သည်။
The call to the UAE was originally reported by the CIA on May 16,ယူအေအီးသို့ဖုန်းခေါ်ဆိုမှုကိုမေလ၁၆ရက်နေ့တွင်စီအိုင်အေမှကနဦးဆုံးအစီရင်ခံခဲ့သည်။
The terminal was evacuated and police found miscellaneous gun parts pistol ammunition and military paraphernalia in the mans checked bags,ဂိတ်ကိုဘေးလွတ်ရာသို့ရွှေ့ပြောင်းခဲ့ပြီး၊သေနတ်အစိတ်အပိုင်းမျိုးစုံ၊ပစ္စတိုခဲယမ်းမီးကျောက်များနှင့်စစ်လက်နက်ပစ္စည်းများကိုထိုလူ၏လေယဉ်ပေါ်တင်သွားမည့်အိတ်များထဲတွင်ရဲများကတွေ့ရှိခဲ့သည်။
This statement was issued the day after the financial markets reopened,ဒီကြေငြာချက်ကိုငွေကြေးဈေးကွက်တွေပြန်ဖွင့်ပြီးနောက်တစ်နေ့မှာထုတ်ပြန်ခဲ့တယ်။
Between 645 and 740 Atta and Omari along with Satam al Suqami Wail al Shehri and Waleed al Shehri checked in and boarded American Airlines Flight 11 bound for Los Angeles,၆နာရီ၄၅မိနစ်နှင့်၇နာရီ၄၀မိနစ်ကြားတွင်နှင့်အိုမာရီ၊စာတန်အယ်လ်ဆူကာမီ၊ဝေရယ်အယ်လ်ရှရီ၊နှင့်ဝါလိအယ်လ်ရှရီတို့နှင့်အတူ၊လော့စ်အိန်ဂျလိစ်သို့သွားမည့်အမေရိကန်လေကြောင်းခရီးစဉ်၁၁ပေါ်ကိုစာရင်းသွင်းပြီးလေယဉ်ပေါ်တက်ခဲ့သည်။
Bandar al Hazmi continued his training at Arizona Aviation with intermittent trips home to Saudi Arabia before departing the United States for the last time in January 2000,ဘန်ဒါအယ်လ်သည်၂၀၀၀ခုနှစ်ဇန်နဝါရီလတွင်နောက်ဆုံးအကြိမ်အဖြစ်အမေရိကန်သို့မထွက်ခွာမီအရီဇိုးနားလေကြောင်းတွင်ဆော်ဒီအာရေးဗီးယားနိုင်ငံအိမ်သို့မကြာခဏပြန်ရင်းဖြင့်လေ့ကျင့်မှုကိုဆက်လက်ပြုလပ်ခဲ့သည်။
For the necessity of moving from needtoknow to needtoshare see James Steinberg testimony Oct 14 2003,သိရန်လိုမှမျှဝေရန်လိုသို့ပြောင်းရွှေ့ရန်လိုအပ်ချက်အတွက်၊၂၀၀၃ခုနှစ်အောက်တိုဘာလ၁၄ရက်နေ့၊ဂျိမ်းစ်စတိုင်ဘက်ခ်သက်သေထွက်ဆိုချက်ကိုကြည့်ပါ။
The people of the United States hoped to enjoy a peace dividend as US spending on national security was cut following the end of the Soviet military threat,ဆိုဗီယက်စစ်တပ်ရဲ့ခြိမ်းခြောက်မှုအဆုံးသတ်ပြီးသည့်နောက်အမျိုးသားလုံခြုံရေးအတွက်အမေရိကန်အသုံးစရိတ်ဖြတ်တောက်ခံရတာကြောင့်အမေရိကန်ပြည်သူတွေဟာငြိမ်းချမ်းရေးအကျိုးအမြတ်ကိုရရှိဖို့မျှော်လင့်ခဲ့ကြပါတယ်။
While the test results for physical search exceeded the national average both the metal detector and Xray results were below average,ရုပ်ပိုင်းဆိုင်ရာရှာဖွေမှုအတွက်စမ်းသပ်မှုရလဒ်များသည်နိုင်ငံလုံးဆိုင်ရာပျမ်းမျှအားကျော်လွန်ခဲ့သော်လည်းသတ္တုအာရုံခံကိရိယာနှင့်ဓာတ်မှန်ရလဒ်နှစ်ခုစလုံးသည်ပျမ်းမျှအောက်၌ရှိနေခဲ့သည်။
Onduty ladder companies consisted of a captain or lieutenant and five firefighters,တာဝန်ကျလှေကားတပ်ခွဲများတွင်ကပ္ပတိန်သို့မဟုတ်ဒုဗိုလ်တစ်ဦးနှင့်မီးသတ်သမားငါးဦးတို့ပါဝင်ခဲ့သည်။
The series also included Operation Infinite Resolve a variety of proposed followon strikes on al Qaeda targets in Afghanistan,စီးရီးတွင်အာဖဂန်နစ္စတန်ရှိအယ်လ်ကိုင်ဒါပစ်မှတ်များအပေါ်အဆိုပြုထားသည့်နောက်ဆက်တွဲတိုက်ခိုက်မှုအများအပြားပြုလုပ်မှုပါဝင်သောပါဝင်သည်။
In 1998 Clarke chaired an exercise designed to highlight the inadequacy of the solution,၁၉၉၈ခုနှစ်တွင်၊သည်ဖြေရှင်းချက်၏မလုံလောက်မှုကိုမီးမောင်းထိုးပြရန်ဒီဇိုင်းထုတ်ထားသောလေ့ကျင့်ခန်းတစ်ခုကိုဥက္ကဌအဖြစ်ဆောင်ရွက်ခဲ့သည်။
3 billion annual investment in the TSA goes to aviationto fight the last war,တွင်နှစ်စဉ်ရင်းနှီးမြုပ်နှံမှု၃ဘီလီယံသည်နောက်ဆုံးတိုက်ပွဲကိုတိုက်ရန်လေကြောင်းဏ္ဍအတွက်ဖြစ်သည်။
The General Accounting Office looked into the gun story and was unable to corroborate it,အထွေထွေစာရင်းကိုင်ရုံးကသေနတ်နဲ့ပတ်သတ်တဲ့ဖြစ်စဉ်ကိုကြည့်ခဲ့ပြီး၊အဲဒါကိုအတည်ပြုနိုင်ခြင်းမရှိခဲ့ပါဘူး။
Agencies need to be able to measure success,အေဂျင်စီများသည်အောင်မြင်မှုကိုတိုင်းတာနိုင်ရန်လိုအပ်ပါသည်။
Upon hearing that the camp was to be closed he and others traveled to al Faruq camp near Kandahar where they received more training,စခန်းကပိတ်တော့မှာဆိုတာကိုကြားတာနဲ့၊သူနဲ့တခြားသူတွေဟာကန်ဒါဟာအနီးကအယ်လ်ဖာရွတ်စခန်းကိုသွားခဲ့တယ်၊အဲ့ဒီမှာထပ်ပြီးလေ့ကျင့်သင်ကြားမှုတွေရရှိခဲ့တယ်။
Numerous officers responded in order to help injured civilians and to urge those who could walk to vacate the area immediately,ဒဏ်ရာရတဲ့အရပ်သားတွေကိုကူညီပေးဖို့နှင့်လမ်းလျှောက်နိုင်သူတွေကိုအဆိုပါနေရာမှချက်ချင်းထွက်ခွါသွားပေးဖို့တိုက်တွန်းရန်အရာရှိအများအပြားကတုံ့ပြန်လုပ်ဆောင်ခဲ့ပါတယ်။
In the interests of promoting candor and protecting privacy we agreed not to identify most individuals we interviewed,ပွင့်လင်းမြင်သာမှုကိုမြှင့်တင်ရန်နှင့်ကိုယ်ရေးကိုယ်တာလုံခြုံရေးကိုကာကွယ်ရန်ရှေ့ရှူ၍၊ကျွန်ုပ်တို့တွေ့ဆုံမေးမြန်းခဲ့တဲ့လူအများစုကိုခွဲခြားသတ်မှတ်ခြင်းမပြုရန်ကျွန်ုပ်တို့သဘောတူခဲ့ပါတယ်။
Imagination is not a gift usually associated with bureaucracies,စိတ်ကူးဉာဏ်သည်ဗျူရိုကရေစီများနှင့်ဆက်စပ်လေ့ရှိသောလက်ဆောင်တစ်ခုမဟုတ်ပါ။
Al Qaeda and terrorism was just one more priority added to alreadycrowded agendas with countries like Pakistan and Saudi Arabia,အယ်လ်ကိုင်ဒါနှင့်အကြမ်းဖက်ဝါဒသည်ပါကစ္စတန်နှင့်ဆော်ဒီအာရေးဗီးယားကဲ့သို့သောနိုင်ငံများနှင့်ပြည့်နှက်များပြားနေပြီးဖြစ်သောအရေးကိစ္စများစာရင်းသို့ထည့်သွင်းလိုက်သည့်နောက်ထပ်ဦးစားပေးကိစ္စတစ်ခုမျှသာဖြစ်တယ်။
The FBI legal attachs office in Paris first contacted the French government on August 16 or 17 shortly after speaking to the Minneapolis case agent on the telephone,ပဲရစ်ရှိအက်ဖ်ဘီအိုင်၏တရားရေးသံတမန်ရုံးကမင်နီယာပိုလစ်အမှုတွဲကိုယ်စားလှယ်အားဖုန်းနဲ့ပြောပြီးမကြာခင်မှာဘဲ၊ပြင်သစ်အစိုးရကိုသြဂုတ်လ၁၆သို့မဟုတ်၁၇ရက်မှာပထမဆုံးဆက်သွယ်ခဲ့တယ်။
Attorneys Office or the judge refused the FISA Court might reject an application for a FISA warrant on the grounds that the agents were attempting to make an end run around the criminal process,ရှေ့နေရုံးသို့မဟုတ်တရားသူကြီးကငြင်းဆိုခဲ့ပြီး၊အေးဂျင့်များကရာဇဝတ်မှုလုပ်ငန်းစဉ်ကိုတစ်ဘက်လှည့်နည်းလမ်းများဖြင့်ဆောင်ရွက်ရန်ကြိုးပမ်းနေခဲ့သည်ဟူသောအချက်ကိုအခြေခံပြီးဝရမ်းလျှောက်ထားချက်ကိုအက်ဖ်အိုင်အက်စ်အေတရားရုံးကငြင်းပယ်ကောင်းငြင်းပယ်နိုင်တယ်။
Local newspapers and the few influential satellite broadcasterslike al Jazeeraoften reinforce the jihadist theme that portrays the United States as antiMuslim,ပြည်တွင်းသတင်းစာများနှင့်အယ်လ်ဂျာဇီးရားကဲ့သို့သဩဇာကြီးမားသည့်ဂြိုလ်တုသတင်းထုတ်လွှင့်သူအနည်းငယ်ကမကြာခဏဆိုသလိုအမေရိကန်ပြည်ထောင်စုအားမွတ်ဆလင်ဆန့်ကျင်ရေးအဖြစ်ပုံဖော်သည့်ဂျီဟတ်ဝါဒီအာဘော်ကိုပိုမိုအားကောင်းအောင်လုပ်လေ့ရှိကြသည်။
Our border screening system should check people efficiently and welcome friends,ကျွန်မတို့ရဲ့နယ်စပ်စိစစ်ရေးစနစ်ကလူတွေကိုထိထိရောက်ရောက်စစ်ဆေးသင့်ပြီးမိတ်ဆွေတွေကိုကြိုဆိုသင့်တယ်။
As a result neither the US nor the Saudi people appreciated all the dimensions of the bilateral relationship including the Saudi role in US strategies to promote the Middle East peace process,ရလဒ်အနေနဲ့ကတော့၊အရှေ့အလယ်ပိုင်းငြိမ်းချမ်းရေးလုပ်ငန်းစဉ်ကိုမြှင့်တင်ရန်အမေရိကန်၏ဗျူဟာများတွင်ဆော်ဒီ၏အခန်းကဏ္ဍအပါအဝင်၊နှစ်နိုင်ငံဆက်ဆံရေး၏အနေအထားရှု့ထောင့်အားလုံးကိုအမေရိကန်နှင့်ဆော်ဒီပြည်သူများကတန်ဖိုးထားခြင်းမရှိခဲ့ကြပါ။
JaneDave and an FBI analyst who was on detail to the CIAs Bin Ladin unit went to New York on June 11 to meet with the agents about the Cole case,ဂျိန်း၊ဒေ့ဗ်နှင့်စီအိုင်အေရဲ့ဘင်လာဒင်၏ဌာနစိတ်တွင်ပါဝင်သူခွဲခြမ်းစိတ်ဖြာသူတစ်ယောက်တို့သည်ကိုးလ်ကိစ္စနှင့်ပတ်သက်၍အေးဂျင့်များနှင့်တွေ့ဆုံရန်နယူးယောက်သို့ဇွန်လ၁၁ရက်နေ့တွင်သွားရောက်ခဲ့သည်။
In early May 1996 the CIA received intelligence that Bin Ladin might be leaving Sudan,၁၉၉၆ခုနှစ်မေလအစောပိုင်းတွင်၊ဘင်လာဒင်ကဆူဒန်မှထွက်ခွာဖွယ်ရှိကြောင်းစီအိုင်အေကထောက်လှမ်းရေးသတင်းရရှိခဲ့သည်။
Deputy Director of Central Intelligence John McLaughlin testified that he was told about Moussaoui several days before Tenet was briefed although he did not recall the specific date of the briefing,ဗဟိုထောက်လှမ်းရေးဌာနမှလက်ထောက်ညွှန်ကြားရေးမှူးဂျွန်မက်ကလောဂလမ်ကရှင်းလင်းတင်ပြပွဲရက်အတိအကျကိုမမှတ်မိသော်လည်းအားရှင်းလင်းမတင်ပြမီရက်အတော်များများမတိုင်မီကသူ့ကိုအကြောင်းပြောပြခဲ့တယ်လို့ထွက်ဆိုခဲ့တယ်။
For a record of the exchange between John and Dave see CIA emails Dave to John May 17 18 24 2001 CIA email Richard to Alan identification of Khallad July 13 2001,ဂျွန်နှင့်ဒေ့ဗ်တို့ကြားအပြန်အလှန်ဖလှယ်မှုမှတ်တမ်းတစ်ခုအတွက်၊စီအိုင်အေအီးမေးလ်များ၊ဒေ့ဗ်မှဂျွန်၊မေလ၁၇ရက်၊၁၈ရက်၊၂၄ရက်၊၂၀၀၁ခုနှစ်၊စီအိုင်အေအီးမေးလ်၊ရစ်ချတ်မှအလန်၊ခါလတ်ကိုဖော်ထုတ်ခြင်း၊ဇူလိုင်၁၃၊၂၀၀၁ကိုကြည့်ပါ။
The ultimate recipient in Pakistan would then go to the Pakistani hawaladar and receive his money in rupees from whatever money the Pakistani hawaladar has on hand,ပါကစ္စတန်ရှိနောက်ဆုံးလက်ခံသူသည်ပါကစ္စတန်ဟာဝါလာဒါထံသို့သွား၍သူ၏ပိုက်ဆံကိုလက်ခံရယူမည်၊ပါကစ္စတန်ဟာဝါလာဒါလက်ထဲတွင်ရှိသည့်မည်သည့်ပိုက်ဆံမှန်သမျှကိုရူပီးဖြင့်လက်ခံမည်ဖြစ်သည်။
It was clear that the lead response agency was the FDNY and that the other responding local federal bistate and state agencies acted in a supporting role,ဦးဆောင်တုံ့ပြန်ရေးအေဂျင်စီကအက်ဖ်ဒီအန်ဝိုင်ဆိုသည်မှာရှင်းလင်းထင်ရှားသည့်အချက်ဖြစ်ခဲ့ပြီး၊အခြားတုံ့ပြန်သည့်ဒေသခံ၊ပြည်နယ်၊နှစ်ပြည်နယ်ဆိုင်ရာနှင့်အစိုးရအေဂျင်စီများကဝိုင်းဝန်းပံ့ပိုးသည့်အခန်းကဏ္ဍတစ်ခုအနေဖြင့်လုပ်ဆောင်ခဲ့ခြင်းဖြစ်သည်။
Upon impact many were killed or severely injured others were relatively unharmed,ထိခိုက်မှုတွင်အများအပြားသေဆုံးသို့မဟုတ်ပြင်းထန်စွာဒဏ်ရာရရှိခဲ့ပြီးအခြားသူများမှာပြောပလောက်အောင်ထိခိုက်ဒဏ်ရာရမှုမရှိခဲ့ပါ။
There is no indication that Atta or Shehhi received any additional flight training in June,သို့မဟုတ်ကဇွန်လမှာလေယာဉ်မောင်းသင်တန်းနောက်ထပ်တစ်ခါရရှိခဲ့ကြောင်းအရိပ်အယောင်မရှိပါ။
Several floors of fire would have been beyond the fireextinguishing capability of the forces that we had on hand,အထပ်ပေါင်းများစွာမီးလောင်ကျွမ်းနေမှုကကျွန်တော်တို့လက်ထဲမှာရှိခဲ့တဲ့လူအင်အားနဲ့မီးငြှိမ်းသတ်နိုင်မှုစွမ်းရည်ကိုကျော်လွန်နေခဲ့ပါလိမ့်မယ်။
The CTC analyst who drafted the briefing drew on reports over the previous four years,ရှင်းလင်းတင်ပြချက်ကိုရေးသားခဲ့တဲ့စီတီစီလေ့လာသူကလွန်ခဲ့သည့်လေးနှစ်ကအစီရင်ခံစာများအပေါ်အခြေခံခဲ့ခြင်းဖြစ်တယ်။
On August 4 President Bush wrote President Musharraf to request his support in dealing with terrorism and to urge Pakistan to engage actively against al Qaeda,ဩဂုတ်လ၄ရက်နေ့တွင်သမ္မတဘုရှ်ကသမ္မတမူရှာရက်ဖ်အားအကြမ်းဖက်မှုတိုက်ဖျက်ရေးတွင်၎င်း၏ပူးပေါင်းကူညီမှုကိုတောင်းဆိုရန်နှင့်အယ်လ်ကိုင်ဒါဆန့်ကျင်ရေးတွင်တက်ကြွစွာပါဝင်လုပ်ဆောင်ရန်ပါကစ္စတန်အားတိုက်တွန်းခဲ့သည်။
By taking advantage of them all we need not depend on any one point in the system to do the whole job,သူတို့အားလုံးကိုအခွင့်ကောင်းယူပြီး၊အလုပ်တစ်ခုလုံးကိုလုပ်ဆောင်ရန်စနစ်ရှိမည်သည့်အချက်ပေါ်တွင်မဆိုမှီခိုနေစရာမလိုအပ်ပါ။
On KSMs assistance to al Qaeda see Intelligence reports interrogations of KSM July 12 2003 two reports,အယ်လ်ကိုင်ဒါကိုကေအက်စ်မ်ရဲ့အကူအညီနှင့်စပ်လှဉ်း၍၊ထောက်လှမ်းရေးအစီရင်ခံစာများ၊ကေအက်စ်အမ်အားစစ်ဆေးမေးမြန်းမှုများ၊ဇူလိုင်၁၂၊၂၀၀၃အစီရင်ခံစာနှစ်စောင်ကိုကြည့်ပါ။
The Washington Centers controllers were looking for the flight but they were not told to look for primary radar returns,ဝါရှင်တန်စင်တာရဲ့ထိန်းချုပ်ရေးမှူးတွေကပျံသန်းမှုကိုရှာဖွေနေခဲ့သော်လည်း၊မူလရေဒါပြန်လည်ပေးပို့ချက်များကိုရှာဖွေရန်သူတို့သည်ပြောခြင်းမခံခဲ့ရပါ။
Mihdhar gave his intended address as the Marriott Hotel New York City but instead spent one night at another New York hotel,ကနယူးယောက်မြို့ရှိဟိုတယ်အားသူရည်ရွယ်ထားသည့်လိပ်စာအဖြစ်ပေးခဲ့သော်လည်း၊ထိုနေရာတွင်နေမည့်အစားနယူးယောက်ရှိအခြားဟိုတယ်တစ်ခုတွင်တစ်ညတာနေခဲ့သည်။
Because these names were watchlisted with the Thai authorities we cannot yet explain the delay in reporting the news,အဆိုပါအမည်များအားထိုင်းအာဏာပိုင်များနှင့်စောင့်ကြည့်စာရင်းတွင်သွင်းထားသောကြောင့်သတင်းများတွင်ဖော်ပြရာတွင်ကြာနေရသည့်အကြောင်းရင်းကိုကျွန်တော်တို့မရှင်းပြနိုင်သေးပါ။
Other evidence corroborates her account,အခြားအထောက်အထားတွေကသူမရဲ့ပြောဆိုချက်ကိုအတည်ပြုတယ်။
The principal figures on Bushs White House staff would be National Security Advisor Condoleezza Rice who had been a member of the NSC staff in the administration of George HW,ဘုရှ်ရဲ့အိမ်ဖြူတော်ဝန်ထမ်းများ၏အဓိကပုဂ္ဂိုလ်မှာဂျော့ခ်ျအိပ်ချ်ဒဘလူ၏အုပ်ချုပ်မှုတွင်အန်အက်စ်စီဝန်ထမ်းအဖွဲ့ဝင်တစ်ယောက်ဖြစ်ခဲ့ဖူးသောအမျိုးသားလုံခြုံရေးအကြံပေးကွန်ဒိုလီဇာရိုက်စ်ဖြစ်လိမ့်မည်။
Floortoceiling windows in the northwest corner of the West Street level of the lobby had been blown out,ဧည့်ခန်းရဲ့အနောက်မြောက်လမ်းထောင့်ရှိကြမ်းပြင်မှမျက်နှာကျက်ထိပြတင်းပေါက်များကွဲထွက်ခဲ့ကြတယ်။
He believed that there was sufficient probable cause for a criminal warrant at that time,အဲအချိန်ကရာဇဝတ်မှုဆိုင်ရာဖမ်းဝရမ်းတစ်ခုထုတ်ရန်လုံလောက်တဲ့အကြောင်းရင်းရှိခဲ့တာဖြစ်နိုင်တယ်လို့သူယုံကြည်ခဲ့တယ်။
He was found to have confederates on both sides of the border,နယ်စပ်နှစ်ဖက်စလုံးတွင်တောင်ပိုင်းခွဲထွက်ရေးဝါဒီများရှိနေကြောင်းသူတွေ့ရှိခဲ့တယ်။
Hezbollah officials in Beirut and Iran were expecting the arrival of a group during the same time period,ဘေရွတ်နှင့်အီရန်ရှိဟစ်ဇ်ဘိုလာအရာရှိတွေကအချိန်အပိုင်းအခြားတစ်ခုတည်းမှာအဖွဲ့တစ်ဖွဲ့ရောက်ရှိလာမှာလို့မျော်လင့်နေခဲ့ကြတယ်။
It did not suggest that there was a domestic threat,ပြည်တွင်းခြိမ်းခြောက်မှုတစ်ခုရှိခဲ့တယ်လို့မဆိုလိုခဲ့ပါဘူး။
False identities are used by terrorists to avoid being detected on a watchlist,စောင့်ကြည့်စာရင်းမှာမတွေ့စေရန်အကြမ်းဖက်သမားတွေကမှားယွင်းတဲ့အထောက်အထားတွေကိုအသုံးပြုတယ်။
Whether the lack of coordination between the FDNY and NYPD on September 11 had a catastrophic effect has been the subject of controversy,စက်တင်ဘာလ၁၁ရက်နေ့တွင်နှင့်အကြားညှိနှိုင်းဆောင်ရွက်မှုမရှိခြင်းဟာကပ်ဆိုးကြီးသဖွယ်သက်ရောက်မှုတစ်ခုဖြစ်ခဲ့ပြီးအငြင်းပွါးစရာခေါင်းစဉ်တစ်ခုလဲဖြစ်ခဲ့သည်။
With respect to KSMs additional proposal to bomb cargo planes by shipping jackets containing nitrocellulose KSM states that Bin Ladin expressed interest in changing the operation so that it would involve a suicide operative,နိုက်ထရိုဆဲလ်လူလိုစ့်ပါ၀င်သောအကျီများကိုတင်ပို့ခြင်းဖြင့်ကုန်တင်လေယာဉ်များကိုဗုံးခွဲရန်ကေအက်စ်အမ်၏ထပ်လောင်းအဆိုပြုချက်နှင့်စပ်လျဉ်း၍၊အသေခံဗုံးခွဲမှုတစ်ခုပါဝင်လာစေရန်အတွက်စစ်ဆင်ရေးကိုပြောင်းလဲရန်ဘင်လာဒင်ကစိတ်ဝင်စားမှုကိုဖော်ပြခဲ့ကြောင်းကေအက်စ်အမ်ကပြောသည်။
But his time was consumed with getting new officials in place and working on the foundation documents of a new defense policy the quadrennial defense review the defense planning guidance and the existing contingency plans,ဒါပေမယ့်အရာရှိအသစ်များတာဝန်ချထားခြင်း၊ကာကွယ်ရေးမူဝါဒအသစ်၏အခြေခံစာရွက်စာတမ်းများကိုလုပ်ဆောင်ခြင်း၊လေးနှစ်ပတ်လည်ကာကွယ်ရေးပြန်လည်သုံးသပ်မှု၊ကာကွယ်ရေးစီမံကိန်းလမ်းညွှန်ချက်နှင့်ရှိရင်းစွဲအရေးပေါ်အခြေဆိုင်ရာအစီအစဥ်များဖြင့်သူ၏အချိန်များကိုကုန်ဆုံးခဲ့ရတယ်။
